TEMP_ID,:LABEL,NAME_WESTERN,FAMILY_NAME_WESTERN,GIVEN_NAME_WESTERN,ALT_NAME_WESTERN,CHINESE_NAME_HANZI,CHINESE_ALT_NAME_HANZI,FAMILY_NAME_HANZI,GIVEN_NAME_HANZI,ALT_NAME_HANZI,CATEGORY,SUBCATEGORY,CHRISTIAN_TRADITION,GENDER,GENDER_SERVED,NATIONALITY,BIRTH_DATE,BIRTH_PLACE,DEATH_DATE,DEATH_PLACE,DEGREES,TITLES,OCCUPATION,NOTES,SOURCE
EDCPT_10048,Person,,Main,D. Duncan,,,,,,,,,,M,,,,,,,F.R.C.S.; F.R.C.P.,,,,EDC_1918_81; EDC_1916_69; EDC_1914_20
EDCPT_10049,Person,,Main,M.E. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1916_69
EDCPT_10050,Person,,Main,W.A. {Mrs.},,,,,,,,,,U,,,,,,,B.A.,,,,EDC_1914_20
EDCPT_10051,Person,,Main,William Artyn,,,,,,,,,,M,,,,,,,B.A.,,,,EDC_1914_20; EDC_1916_69
EDCPT_10052,Person,,Maing,Ing-ding.,,,,,,,,,,U,,,,,,,,,Teacher of Mathematics and Religious Knowledge,,EDC_1914_20
EDCPT_10053,Person,,Mains,{Frère},,,,,,,,,,M,,,,,,,,Frère,,,EDC_1916_69
EDCPT_10054,Person,,Major,J.N.,,,,,,,,,,U,,,,,,,,,Professor of Surveying,,EDC_1914_20
EDCPT_10055,Person,,Mak,King-cheong,,,,,,,,,,U,,,,,,,,,,,EDC_1917_61
EDCPT_10056,Person,,Mak,Ping-fai,,,,,,,,,,U,,,,,,,,,,,EDC_1917_61
EDCPT_10057,Person,,Malcolm,W.R.,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1920_95; EDC_1918_81; EDC_1916_69
EDCPT_10058,Person,,Malcolm,W.R. {Mrs.},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1920_95; EDC_1918_81; EDC_1916_69
EDCPT_10059,Person,,Malcomson,Greer Edmund,,,,,,,,,,M,,,,,,,M.D.; D.P.H,,,,EDC_1914_20; EDC_1916_69
EDCPT_10060,Person,,Malone,Caroll B.,,,,,,,,,,U,,,,,,,M.A.,,,,EDC_1914_20
EDCPT_10061,Person,,Malone,Carroll B.,,,,,,,,,,U,,,,,,,B.A. ; M.A.,,,,EDC_1917_62
EDCPT_10062,Person,,Malone,Geo. Howard,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1918_81
EDCPT_10063,Person,,Malone,George H. {Mrs.},,,,,,,,,,F,,,,,,,,,,*Repeat entry??,EDC_1920_96
EDCPT_10064,Person,,Malpas,Edwin James,,,,,,,,,,M,,,,,,,B.A.; A.T.S.,Rev.,,,EDC_1918_81; EDC_1916_69
EDCPT_10065,Person,,Man,Mau-fat,,,,,,,,,,,,,,,,,,,,,EDC_1920_96
EDCPT_10066,Person,,Man,S.T.,,,,,,,,,,U,,,,,,,,,,,EDC_1918_82
EDCPT_10067,Person,,Man,Tan-ling,,,,,,,,,,U,,China,,,,,,,,,EDC_1920_96
EDCPT_10068,Person,,Manderson,Mabel Melissa {Miss},,,,,,,,,,F,,,,,,,M.D.,,,,EDC_1920_96; EDC_1918_82; EDC_1916_69; EDC_1914_20
EDCPT_10069,Person,,Mang,H.Z.,,,,,,,,,,U,,,,,,,,,,,EDC_1916_69
EDCPT_10070,Person,,Manikus,G.,,,,,,,,,,M,,,,,,,,,,,EDC_1918_82; EDC_1916_70
EDCPT_10071,Person,,Manly,W.E.,,,,,,,,,,M,,,,,,,D.D.,Rev.,,,EDC_1918_82
EDCPT_10072,Person,,Mann,E.J. {Rev.},,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1920_96
EDCPT_10073,Person,,Mann,Mary {Miss.},,,,,,,,,,F,,Germany,,,,,B.A.,,,,EDC_1918_82; EDC_1916_70
EDCPT_10074,Person,,Mannerheim,K. {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1916_70
EDCPT_10075,Person,,Mannett,Victoria C. {Miss},,,,,,,,,,F,,Australia,,,,,,,,,EDC_1920_96; EDC_1918_82; EDC_1916_70
EDCPT_10076,Person,,Manning,A.M. {Miss},,,,,,,,,,F,,,,,,,,,Assistant Mistress,,EDC_1914_20
EDCPT_10077,Person,,Mante,S.,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1917_62
EDCPT_10078,Person,,Mao,C.C.,,,,,,,,,,U,,,,,,,,,,,EDC_1920_96
EDCPT_10079,Person,,Mao,Te-hsin,,,,,,,,,,M,,China,,,,,B.A.,,,,EDC_1918_82
EDCPT_10080,Person,,Mao,Z.J.,,,,,,,,,,U,,China,,,,,,,,,EDC_1918_82
EDCPT_10081,Person,,Marcel,{Rev. Brother},,,,,,,,,,M,,France,,,,,Teacher's Certificate (French),Rev. Bro.,,,EDC_1920_96; EDC_1918_82
EDCPT_10082,Person,,Marcel,P. {Frère},,,,,,,,,,M,,France,,,,,,Bro.,,,EDC_1920_96; EDC_1918_82
EDCPT_10083,Person,,March,Arthur William,,,,,,,,,,M,,,,,,,"Ph.B., M.A.",,,,EDC_1920_96; EDC_1918_82; EDC_1916_70; EDC_1914_20
EDCPT_10084,Person,,Marins,{Frère},,,,,,,,,,M,,France,,,,,,Bro.,,,EDC_1920_96
EDCPT_10085,Person,,Mark,Woi-wah,,,,,,,,,,U,,,,,,,,,,,EDC_1917_62
EDCPT_10086,Person,,Mark,G.W.,,,,,,,,,,M,,,,,,,,,,,EDC_1920_96
EDCPT_10087,Person,,Mark,Liu,,,,,,,,,,U,,,,,,,B.A.; B.D.,Rev.,,,EDC_1916_70
EDCPT_10088,Person,,Marks,Inez May {Miss},,,,,,,,,,F,,,,,,,"B.A., Life Certificate for Teaching High School",,,,EDC_1920_97
EDCPT_10089,Person,,Marley,G.E.,,,,,,,,,,M,,,,,,,A.M.I.C.E.; A.M.I.E.E.,,,AMICE = Associate Member of the Institution of Civil Engineers,EDC_1918_82; EDC_1916_70
EDCPT_10090,Person,,Marques,C.C.,,,,,,,,,,U,,,,,,,,Dr.,,,EDC_1916_70
EDCPT_10091,Person,,Marr,Margaret Barber {Miss},,,,,,,,,,F,,,,,,,B.A.,,,,
EDCPT_10092,Person,,Marriott,C.C. {Rev.},,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1918_82; EDC_1918_82
EDCPT_10093,Person,,Marriott,Jessie A. {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1916_70
EDCPT_10094,Person,,Marriott,Oswald,,,,,,,,,,M,,,,,,,"M.D., B.S.; L.R.C.P.; M.R.C.S.",,,,EDC_1918_82; EDC_1916_70; EDC_1914_20
EDCPT_10095,Person,,Marris,Cyril C. {Rev.},,,,,,,,,,M,,,,,,,,,,,EDC_1918_82
EDCPT_10096,Person,,Marshall,{Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1916_70
EDCPT_10097,Person,,Martin,A. W.,,,,,,,,,,U,,,,,,,Ph.D.,,,,EDC_1917_63; EDC_1916_70
EDCPT_10098,Person,,Martin,G. P. de,,,,,,,,,,M,,,,,,,B.A.,,,,EDC_1917_63
EDCPT_10099,Person,,Martin,E.W.L. {Rev.},,,,,,,,,,M,,,,,,,M.A.,Rev.,,,
EDCPT_10100,Person,,Martin,H.S. {Mrs.},,,,,,,,,,F,,,,,,,,,,,
EDCPT_10101,Person,,Martin,Harry S.,Henry S.; Martin,,,,,,,,,M,,,,,,,"M.A., B.D.",Rev.,,,EDC_1918_83; EDC_1916_70
EDCPT_10102,Person,,Martin,John.,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1914_20; EDC_1916_70
EDCPT_10103,Person,,Martin,P,,,,,,,,,,U,,,,,,,B.A.,,,,EDC_1914_20
EDCPT_10104,Person,,Martin,W.A.,,,,,,,,,,U,,,,,,,M.Sc.; Ph.D. ,,,,EDC_1914_20
EDCPT_10105,Person,,Martins,J.R.,,,,,,,,,,M,,,,,,,,,,,EDC_1918_83; EDC_1916_70
EDCPT_10106,Person,,Marushima,K.,,,,,,,,,,U,,,,,,,,,,,EDC_1917_63; EDC_1916_71
EDCPT_10107,Person,,Marx,E.,,,,,,,,,,M,,,,,,,"M.A., B.D.",,,,
EDCPT_10108,Person,,Mashima,J.,,,,,,,,,,U,,,,,,,,,,,EDC_1917_63; EDC_1916_71
EDCPT_10109,Person,,Master,R.F.C.,,,,,,,,,,M,,,,,,,,,,,EDC_1918_83
EDCPT_10110,Person,,Mateer,R.M.,,,,,,,,,,U,,,,,,,B.S.; M.D.,,,,EDC_1914_21
EDCPT_10111,Person,,Mateer,R.M. {Mrs.},,,,,,,,,,F,,,,,,,M.D.,,,,EDC_1918_83; EDC_1916_71
EDCPT_10112,Person,,Mather,B. {Rev.},,,,,,,,,,M,,,,,,,M.A.,Rev.,,,
EDCPT_10113,Person,,Mather,M.A.,,,,,,,,,,M,,England,,,,,,Rev.,,,EDC_1918_83
EDCPT_10114,Person,,Matsutaira,S.,,,,,,,,,,,,Japan,,,,,,,,,
EDCPT_10115,Person,,Matthaeus,Wilhelm,,,,,,,,,,M,,,,,,,Ph.D.,,,,EDC_1914_21
EDCPT_10116,Person,,Matthewman,Thomas Henry,,,,,,,,,,M,,England,,,,,M.E.; M.I.E.E.,,,,EDC_1918_83; EDC_1916_71
EDCPT_10117,Person,,Matthewman,Thomas Henry,,,,,,,,,,M,,,,,,,M.Eng.,,,,EDC_1914_21
EDCPT_10118,Person,,Mattox,E.L. {Mrs.},,,,,,,,,,F,,,,,,,,,,,
EDCPT_10119,Person,,Mattox,Elmer Lincoln,,,,,,,,,,M,,,,,,,"M.A., D.D.",Rev.,,,EDC_1918_83; EDC_1916_71; EDC_1914_21
EDCPT_10120,Person,,Maujay,G.,,,,,,,,,,U,,,,,,,,Rev.,President,,EDC_1914_21; EDC_1916_71
EDCPT_10121,Person,,Maura,Mary {Sister},,,,,,,,,,F,,,,,,,,Sis.,,,EDC_1918_83; EDC_1916_71
EDCPT_10122,Person,,Maute,S.,,,,,,,,,,U,,,,,,,,Rev.,,,EDC_1916_71
EDCPT_10123,Person,,Mawson,William Grant,,,,,,,,,,M,,U.S.A.,,,,,,Rev.,,,EDC_1920_98
EDCPT_10124,Person,,Maxwell,J. Preston,,,,,,,,,,M,,U.S.A.,,,,,M.B.; B.S.; F.R.C.S.; L.R.C.P.,,,,EDC_1920_98
EDCPT_10125,Person,,Maxwell,J.P. {Mrs.},,,,,,,,,,F,,U.S.A.,,,,,,,,,EDC_1920_98
EDCPT_10126,Person,,May,Francis Henry,,,,,,,,,,M,,Ireland,04;14;1860,"Dublin, Ireland",02;06;1922,"Clare Priory, Suffolk, England",K.C.M.G.; B.A.; LL.D.,Sir.,"British Colonial Administrator; Governor of Hong Kong; Governor of Fiji; Chancellor of The University, Hongkong",https://en.wikipedia.org/wiki/Francis_Henry_May,EDC_1918_83; EDC_1916_71; EDC_1914_21
EDCPT_10127,Person,,May,K.T.,,,,,,,,,,U,,U.S.A.,,,,,,,,,EDC_1920_98
EDCPT_10128,Person,,Maybon,B. {Mme.},,,,,,,,,,F,,France,,,,,,,,,EDC_1918_83; EDC_1916_71
EDCPT_10129,Person,,Maybon,Charles B.,,,,,,,,,,M,,U.S.A.,,,,,M.A.,Headmaster,,,EDC_1920_98; EDC_1918_83; EDC_1916_71; EDC_1914_21
EDCPT_10130,Person,,Mayers,S.F.,,,,,,,,,,M,,U.S.A.,,,,,,,,,EDC_1920_98
EDCPT_10131,Person,,Mayhew,Abby S. {Miss},,,,,,,,,,U,,,,,,,,,,,EDC_1917_63
EDCPT_10132,Person,,Mayhew,Edith Harman {Miss.},,,,,,,,,,F,,U.S.A.,,,,,,Headmistress,,,EDC_1920_98; EDC_1918_83; EDC_1916_71; EDC_1914_21
EDCPT_10133,Person,,McAll,P. L.,,,,,,,,,,U,,,,,,,B.A.; M.B.; B.Ch.,,,,EDC_1917_64; EDC_1916_71
EDCPT_10134,Person,,McCain,Elizabeth Irene {Miss.},,,,,,,,,,F,,U.S.A.,,,,,B.A.,,,,EDC_1920_98
EDCPT_10135,Person,,McCain,Irene {Miss.},,,,,,,,,,F,,England,,,,,B.A.,,,,
EDCPT_10136,Person,,McCallum,Ellie B. {Miss.},,,,,,,,,,F,,U.S.A.,,,,,B.A.,,,,EDC_1920_98; EDC_1918_83
EDCPT_10137,Person,,McCarthy,F.,,,,,,,,,,U,,U.S.A.,,,,,L.C.P.,,,,EDC_1920_98; EDC_1918_84; EDC_1916_71
EDCPT_10138,Person,,McCarthy,Frank,,,,,,,,,,M,,,,,,,L.C.P.,,,,EDC_1914_21
EDCPT_10139,Person,,McCarthy,Herbert John.,,,,,,,,,,M,,,,,,,,,,,EDC_1914_21
EDCPT_10140,Person,,McCarthy,Jack,,,,,,,,,,M,,,,,,,,,,,EDC_1916_71
EDCPT_10141,Person,,McCarthy,William,,,,,,,,,,M,,U.S.A.,,,,,F.C.P.,,,,EDC_1918_84; EDC_1916_71; EDC_1914_21
EDCPT_10142,Person,,McCarty,Grace {Miss.},,,,,,,,,,F,,U.S.A.,,,,,B.A.,,,,EDC_1920_98; EDC_1918_84
EDCPT_10143,Person,,McClain,Alma {Miss.},,,,,,,,,,F,,U.S.A.,,,,,B.S.,,,,EDC_1920_98
EDCPT_10144,Person,,McClelland,Annie {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1916_71
EDCPT_10145,Person,,McCloy,C. H.,,,,,,,,,,F,,,,,,,M.A.,,,,EDC_1917_64
EDCPT_10146,Person,,McClure,F.A.,,,,,,,,,,U,,,,,,,B.A.; B.S.,,,,EDC_1920_98
EDCPT_10147,Person,,McClure,R.B.,,,,,,,,,,M,,U.S.A.,,,,,B.A.,Rev.,,,EDC_1918_84
EDCPT_10148,Person,,McClure,R.W. {Mrs.},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1920_98
EDCPT_10149,Person,,McClure,William,,,,,,,,,,M,,,,,,,B.A.; M.D.,,,,EDC_1920_98; EDC_1918_84
EDCPT_10150,Person,,McClurg,Grace R. {Miss},McClurg; Grace K. {Miss},,,,,,,,,F,,,,,,,B.S.,,,,EDC_1917_64; EDC_1916_72
EDCPT_10151,Person,,McColonnell,Mary {Miss},,,,,,,,,,F,,U.S.A.,,,,,,,,,EDC_1920_98
EDCPT_10152,Person,,McCoy,Louise {Miss},,,,,,,,,,F,,U.S.A.,,,,,,,,,EDC_1920_99
EDCPT_10153,Person,,McCracken,J.C.,,,,,,,,,,U,,U.S.A.,,,,,M.A.; M.D.; F.A.C.S.,,,,EDC_1920_99; EDC_1918_84; EDC_1916_72
EDCPT_10154,Person,,McCullough,E. Grace {Miss.},,,,,,,,,,F,,"U.S.A. 
",,,,,,,,,EDC_1920_99
EDCPT_10155,Person,,McCutchan,H.W.,,,,,,,,,,U,,,,,,,B.A.,,,,EDC_1916_72
EDCPT_10156,Person,,McDade,Myra L. {Miss.},,,,,,,,,,F,,U.S.A.,,,,,,,,,EDC_1920_99
EDCPT_10157,Person,,McDaniel,Charles Gilbert,,,,,,,,,,M,,U.S.A.,,,,,B.A.,Rev.,,,EDC_1920_99; EDC_1918_84
EDCPT_10158,Person,,McDaniel,Charles Gilbert {Mrs.},,,,,,,,,,F,,U.S.A.,,,,,,,,,EDC_1920_99; EDC_1918_84
EDCPT_10159,Person,,McDonald,,,,,,,,,,,,,U.S.A.,,,,,,,,,EDC_1918_84
EDCPT_10160,Person,,McDonnell,C.E. {Miss},,,,,,,,,,U,,,,,,,Kindergarten & Normal Graduate,,,,EDC_1914_21
EDCPT_10161,Person,,McFarlane,A.J.,,,,,,,,,,U,,,,,,,M.A.,Rev.,,,EDC_1914_21
EDCPT_10162,Person,,McGinnis,J.Y. {Mrs.},,,,,,,,,,F,,U.S.A.,,,,,,,,,EDC_1920_99; EDC_1918_84
EDCPT_10163,Person,,McGuire,V.V.,,,,,,,,,,U,,U.S.A.,,,,,M.A.,,,,EDC_1920_99
EDCPT_10164,Person,,McHardy,Robert Stewart,,,,,,,,,,M,,U.S.A.,,,,,B. Sc.; B.D.,Rev.,,,EDC_1920_99
EDCPT_10165,Person,,McIntosh,Elizabet W. {Miss.},,,,,,,,,,F,,U.S.A.,,,,,B.A.,,,,EDC_1920_99; EDC_1918_84
EDCPT_10166,Person,,McIntyre,{Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1916_72
EDCPT_10167,Person,,McKee,S.,,,,,,,,,,M,,,,,,,B.L.,Rev.,,,EDC_1920_99; EDC_1918_84
EDCPT_10168,Person,,McKee,T.,,,,,,,,,,U,,,,,,,,Rev.,,,EDC_1916_72
EDCPT_10169,Person,,McKeen,Henrietta {Miss},,,,,,,,,,F,,U.S.A.,,,,,,,,,EDC_1920_99; EDC_1918_85
EDCPT_10170,Person,,McKenna,{Mrs.},,,,,,,,,,F,,Ireland,,,,,,,,,EDC_1918_85
EDCPT_10171,Person,,McKenny,C.W.,,,,,,,,,,U,,U.S.A.,,,,,M.D.,,,,EDC_1920_99; EDC_1918_85; EDC_1916_72; EDC_1914_21
EDCPT_10172,Person,,McKillican,Janet C. {Miss.},,,,,,,,,,F,,,,,,,,,,,EDC_1918_85; EDC_1916_72
EDCPT_10173,Person,,McKinnon,Sallie Lou {Miss.},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1918_85
EDCPT_10174,Person,,McLachlin,L. E. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1917_64; EDC_1916_72
EDCPT_10175,Person,,McLachlin,L. E.,,,,,,,,,,M,,,,,,,B.A.,,,,EDC_1917_64; EDC_1916_72
EDCPT_10176,Person,,McLean,Franklin C.,,,,,,,,,,M,,U.S.A.,,,,,M.D.; Ph.D.,,,,EDC_1920_100; EDC_1918_85
EDCPT_10177,Person,,Mclean,Franklin C.,,,,,,,,,,M,,,,,,,M.D.; Ph.D.,,,,EDC_1920_100
EDCPT_10178,Person,,McLennan,Elizabeth,,,,,,,,,,F,,Canada,,,,,B.A.,,,,EDC_1920_100
EDCPT_10179,Person,,McLennan,Elizabeth {Miss.},,,,,,,,,,F,,U.S.A.,,,,,B.A.,,,,EDC_1920_100; EDC_1918_85
EDCPT_10180,Person,,McMillan,E.C.,,,,,,,,,,U,,England,,,,,M.A.; M.D.,,,,EDC_1918_85
EDCPT_10181,Person,,McMillan,Eva {Mrs.},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1920_100
EDCPT_10182,Person,,McMillan,Eva {Mrs.},,,,,,,,,,F,,U.S.A.,,,,,B.A.,,,,EDC_1920_100
EDCPT_10183,Person,,McMillan,H.H.,,,,,,,,,,M,,,,,,,B.A.,Rev.,,*Repeat entry?,EDC_1920_100
EDCPT_10184,Person,,McMillan,H.H.,,,,,,,,,,M,,U.S.A.,,,,,B.A.,Rev.,,,EDC_1920_100; EDC_1918_85; EDC_1916_68
EDCPT_10185,Person,,McMillan,H.H. {Mrs.},,,,,,,,,,F,,England,,,,,B.A.,,,,EDC_1918_85
EDCPT_10186,Person,,McMillan,O. W. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_100
EDCPT_10187,Person,,McMillan,O.W.,,,,,,,,,,M,,,,,,,A.B.,,,,EDC_1920_100
EDCPT_10188,Person,,McMillan,O.W.,,,,,,,,,,U,,U.S.A.,,,,,A.B.,,,,EDC_1920_100
EDCPT_10189,Person,,McMillan,O.W. {Mrs.},,,,,,,,,,F,,U.S.A.,,,,,,,,,EDC_1920_100
EDCPT_10190,Person,,McMullan,{Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_100
EDCPT_10191,Person,,McMullan,G. {Miss.},,,,,,,,,,F,,U.S.A.,,,,,M.A.,,,,EDC_1920_100
EDCPT_10192,Person,,McMullan,G.{Miss.},,,,,,,,,,F,,,,,,,M.A.,,,,EDC_1920_100
EDCPT_10193,Person,,McMullan,James {Mrs.},,,,,,,,,,F,,U.S.A.,,,,,,,,,EDC_1920_100
EDCPT_10194,Person,,McNeill,Margaret E. {Miss},,,,,,,,,,F,,,,,,,M.B. ; Ch.B.,,,,EDC_1917_65
EDCPT_10195,Person,,McNeill,Winfred {Miss.},,,,,,,,,,F,,U.S.A.,,,,,,,,,EDC_1920_100; EDC_1918_85; EDC_1914_21
EDCPT_10196,Person,,McNeur,George H.,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1920_100
EDCPT_10197,Person,,McNeur,George H.,,,,,,,,,,M,,U.S.A.,,,,,,Rev.,,,EDC_1920_100; EDC_1918_85
EDCPT_10198,Person,,McNulty,{Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_100
EDCPT_10199,Person,,McNulty,Henry A.,,,,,,,,,,M,,,,,,,B.A.; B.D.,Rev.,,,EDC_1920_100; EDC_1916_72; EDC_1914_21
EDCPT_10200,Person,,McNulty,Henry A.,,,,,,,,,,M,,U.S.A.,,,,,,Rev.,,,EDC_1920_100; EDC_1918_85
EDCPT_10201,Person,,McNulty,Henry A. {Mrs.},,,,,,,,,,F,,U.S.A.,,,,,,,,,EDC_1920_100; EDC_1918_85
EDCPT_10202,Person,,McOwan,Benjamin Moray,,,,,,,,,,M,,U.S.A.,,,,,,Rev.,,,EDC_1920_100; EDC_1918_85
EDCPT_10203,Person,,McOwan,Benjamin Moray,,,,,,,,,,M,,,,,,,,,,,EDC_1920_100
EDCPT_10204,Person,,McRae,Cameron Farquhar,,,,,,,,,,M,,,,,,,M.A.; B.D.,Rev.,,,EDC_1914_21; EDC_1916_72
EDCPT_10205,Person,,McRae,Paul,,,,,,,,,,M,,,,,,,LL.B.,,,,EDC_1918_85; EDC_1916_72
EDCPT_10206,Person,,McWhirter,James,,,,,,,,,,M,,,,,,,M.A.,Rev.,Teacher of English,,EDC_1914_21
EDCPT_10207,Person,,Mead,Federica Rutherford {Miss.},,,,,,,,,,F,,U.S.A.,,,,,B.A.,,,,EDC_1920_100; EDC_1918_85
EDCPT_10208,Person,,Mead,Lucy I. {Miss.},,,,,,,,,,,,,,,,,B.S.,,,,EDC_1920_100; EDC_1918_85; EDC_1916_72
EDCPT_10209,Person,,Mead,Frederica Rutherford,,,,,,,,,,F,,U.S.A.,,,,,B.A.,,,,EDC_1920_100; EDC_1916_72
EDCPT_10210,Person,,Mead,L.M.,,,,,,,,,,M,,,,,,,B.A.,,,,EDC_1916_72
EDCPT_10211,Person,,Mead,Lucy I.,,,,,,,,,,F,,,,,,,B.S.,,,*Repeat entry? Absent during part or all of 1920,EDC_1920_100
EDCPT_10212,Person,,Mean,W.,,,,,,,,,,U,,,,,,,M.D.,,,,EDC_1918_86
EDCPT_10213,Person,,Medhurst,Spurgeon,,,,,,,,,,M,,,,,,,D.M.T.,,Headmaster and Teacher of English,,EDC_1914_21; EDC_1916_72
EDCPT_10214,Person,,Meech,S. Evans,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1920_100; EDC_1916_72
EDCPT_10215,Person,,Meech,G.W. {Miss.},,,,,,,,,,F,,England,,,,,,,,,EDC_1918_86
EDCPT_10216,Person,,Meech,S. Evans,,,,,,,,,,M,,,,,,,,Rev.,,*Repeat entry?,EDC_1920_100; EDC_1914_21
EDCPT_10217,Person,,Meedar,{Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_100
EDCPT_10218,Person,,Meedar,E. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_100; EDC_1916_72
EDCPT_10219,Person,,Meedar,M.,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1920_100; EDC_1918_86
EDCPT_10220,Person,,Meedar,M.,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1920_100
EDCPT_10221,Person,,Meedar,M.,,,,,,,,,,U,,,,,,,F.M.S.,Rev.,Headmaster,,EDC_1914_21
EDCPT_10222,Person,,Mei,Bei Sen {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1916_72
EDCPT_10223,Person,,Mei,Ginsiang Y.,,,,,,,,,,U,,China,,,,,B.A.,,,,EDC_1920_100
EDCPT_10224,Person,,Mei,Ginsiang Y. {Miss.},,,,,,,,,,F,,China,,,,,,,,,EDC_1920_101
EDCPT_10225,Person,,Mei,Hua-chuen,,,,,,,,,,U,,China,,,,,B.S.; LL.B.; J.D.,,,,EDC_1920_101; EDC_1918_86
EDCPT_10226,Person,,Mei,Hua-chuen,,,,,,,,,,U,,China,,,,,B.S.; LL.B.; J.D.,,,,EDC_1920_101
EDCPT_10227,Person,,Mei,Yi-ch'i,,,,,,,,,,U,,China,,,,,B.S.,,,,EDC_1920_101
EDCPT_10228,Person,,Mei,Yoong-zuk,,,,,,,,,,U,,China,,,,,,,,,EDC_1918_86; EDC_1916_73
EDCPT_10229,Person,,Meigs,F. E.,,,,,,,,,,,,,,,,,M.A.,,,,EDC_1914_22
EDCPT_10230,Person,,Melrose,M. R. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_101
EDCPT_10231,Person,,Melrose,Paul C.,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1920_101
EDCPT_10232,Person,,Melrose,Paul C.,,,,,,,,,,M,,U.S.A.,,,,,,Rev.,,,EDC_1920_101
EDCPT_10233,Person,,Men,Li Loon,,,,,,,,,,U,,,,,,,,,,,EDC_1916_73
EDCPT_10234,Person,,Mendes,Maunel da Silva,,,,,,,,,,F,,Portugal,,,,,LL.D.,,,,EDC_1918_86
EDCPT_10235,Person,,Mendez,M.S.,,,,,,,,,,U,,,,,,,,Dr.,,,EDC_1916_73
EDCPT_10236,Person,,Meng,Groh,,,,,,,,,,U,,,,,,,Dr. Phil.,,,,EDC_1916_73
EDCPT_10237,Person,,Meng,Hien-cheng,,,,,,,,,,U,,,,,,,B.A.,,,,EDC_1917_65
EDCPT_10238,Person,,Meng,Kuang-chan,,,,,,,,,,U,,,,,,,,,,,EDC_1916_73
EDCPT_10239,Person,,Meng,To-jung,,,,,,,,,,U,,,,,,,B.A.,,,,EDC_1917_65
EDCPT_10240,Person,,Menju,K.,,,,,,,,,,U,,,,,,,,,,,EDC_1917_65; EDC_1916_73
EDCPT_10241,Person,,Menz,G.,,,,,,,,,,M,,,,,,,,Dr.,,,EDC_1918_86; EDC_1916_73
EDCPT_10242,Person,,Mercer,Mabel {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1914_22
EDCPT_10243,Person,,Merrant,M. {Mme.},,,,,,,,,,F,,France,,,,,,,,,EDC_1918_86; EDC_1916_73
EDCPT_10244,Person,,Merrill,Clara E. {Miss.},,,,,,,,,,F,,U.S.A.,,,,,B.A.,,,,EDC_1920_101; EDC_1918_86; EDC_1916_73
EDCPT_10245,Person,,Merrill,Clara E. {Miss},,,,,,,,,,,,,,,,,B.A.,,,,EDC_1914_22
EDCPT_10246,Person,,Merrins,Edward M.,,,,,,,,,,M,,,,,,,M.D.,,,Also Editor of China Medical Journal,EDC_1920_101; EDC_1918_86; EDC_1916_73; EDC_1914_21
EDCPT_10247,Person,,Mesquitela,{Mrs.},,,,,,,,,,F,,Portugal,,,,,,,,,EDC_1918_86
EDCPT_10248,Person,,Messer,C. Mc.I. {Hon.},,,,,,,,,,M,,,,,,,,,,,EDC_1920_101; EDC_1918_86
EDCPT_10249,Person,,Metcalfe,G.E. {Miss.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_101; EDC_1918_86
EDCPT_10250,Person,,Meyer,Ole B. {Miss.},,,,,,,,,,F,,America,,,,,,,,,EDC_1920_101
EDCPT_10251,Person,,Meyer,Ole B.,,,,,,,,,,M,,America,,,,,,Rev.,,,EDC_1920_101
EDCPT_10252,Person,,Meyers,J.,,,,,,,,,,U,,,,,,,,,,,EDC_1920_101; EDC_1918_86
EDCPT_10253,Person,,Michael,,,,,,,,,,,U,,,,,,,,,,,EDC_1916_73
